timestamp,mq135,mq2,temperature,humidity,aqi,status,alert
2026-06-13 12:17:33.524526,161,299,38.65,53.04,230,Hazardous,YES
2026-06-13 12:17:38.538780,180,120,43.68,73.3,150,Poor,NO
2026-06-13 12:17:43.563072,186,169,44.81,42.05,177,Poor,NO
2026-06-13 12:17:48.586250,180,251,20.57,54.13,215,Hazardous,YES
2026-06-13 12:17:53.603418,155,183,33.45,70.36,169,Poor,NO
2026-06-13 12:17:58.610515,304,25,40.93,58.33,164,Poor,NO
2026-06-13 12:18:03.624763,73,150,34.21,33.79,111,Poor,NO
2026-06-13 12:18:08.632104,221,25,26.89,36.46,123,Poor,NO
2026-06-13 12:18:13.642765,313,297,20.94,31.6,305,Hazardous,YES
2026-06-13 12:18:18.662939,254,83,41.87,86.28,168,Poor,NO
2026-06-13 12:18:23.679836,71,29,28.08,63.98,50,Good,NO
2026-06-13 12:18:28.699624,219,98,31.53,72.97,158,Poor,NO
2026-06-13 12:18:33.719351,104,204,28.32,31.69,154,Poor,NO
2026-06-13 12:18:38.727450,168,84,20.92,44.3,126,Poor,NO
2026-06-13 12:18:43.743698,116,94,34.59,59.81,105,Poor,NO
2026-06-13 12:18:48.754351,54,203,43.1,76.01,128,Poor,NO
2026-06-13 12:18:53.771984,241,250,32.41,67.19,245,Hazardous,YES
2026-06-13 12:18:58.778147,101,197,34.19,50.98,149,Poor,NO
2026-06-13 12:19:03.796380,121,250,33.17,53.69,185,Poor,NO
2026-06-13 12:19:08.808491,247,59,42.91,65.9,153,Poor,NO
2026-06-13 12:19:13.936239,197,220,20.87,84.29,208,Hazardous,YES
2026-06-13 12:19:17.113233,School,60,77,26.61,77.8,68,Moderate,NO
2026-06-13 12:19:17.113233,Hospital,136,74,20.47,54.97,105,Poor,NO
2026-06-13 12:19:17.113233,Industry,241,220,40.16,70.82,230,Hazardous,YES
2026-06-13 12:19:17.113233,Traffic Zone,121,170,37.83,35.71,145,Poor,NO
2026-06-13 12:19:19.302489,150,212,34.74,30.23,181,Poor,NO
2026-06-13 12:19:22.171487,School,57,115,26.29,31.21,86,Moderate,NO
2026-06-13 12:19:22.171487,Hospital,126,85,40.05,64.03,105,Poor,NO
2026-06-13 12:19:22.171487,Industry,251,249,20.71,57.89,250,Hazardous,YES
2026-06-13 12:19:22.171487,Traffic Zone,146,119,38.86,79.07,132,Poor,NO
2026-06-13 12:19:24.312488,222,146,34.12,31.57,184,Poor,NO
2026-06-13 12:19:27.229486,School,54,114,21.71,54.83,84,Moderate,NO
2026-06-13 12:19:27.230489,Hospital,114,126,40.32,34.19,120,Poor,NO
2026-06-13 12:19:27.230489,Industry,268,257,27.99,89.92,262,Hazardous,YES
2026-06-13 12:19:27.230489,Traffic Zone,125,173,41.42,37.96,149,Poor,NO
2026-06-13 12:19:29.354538,124,209,25.01,30.61,166,Poor,NO
2026-06-13 12:19:32.371546,School,150,77,36.23,73.34,113,Poor,NO
2026-06-13 12:19:32.371546,Hospital,63,77,20.0,76.45,70,Moderate,NO
2026-06-13 12:19:32.371546,Industry,203,256,41.67,48.59,229,Hazardous,YES
2026-06-13 12:19:32.371546,Traffic Zone,213,131,27.28,37.82,172,Poor,NO
2026-06-13 12:19:34.371584,110,106,28.49,60.46,108,Poor,NO
2026-06-13 12:19:37.383571,School,134,106,24.16,72.19,120,Poor,NO
2026-06-13 12:19:37.383571,Hospital,160,138,44.9,65.82,149,Poor,NO
2026-06-13 12:19:37.383571,Industry,272,216,37.72,49.35,244,Hazardous,YES
2026-06-13 12:19:37.383571,Traffic Zone,163,225,38.37,41.71,194,Poor,NO
2026-06-13 12:19:39.393627,317,115,27.83,73.93,216,Hazardous,YES
2026-06-13 12:19:42.397739,School,140,56,44.68,88.25,98,Moderate,NO
2026-06-13 12:19:42.397739,Hospital,64,90,34.27,74.15,77,Moderate,NO
2026-06-13 12:19:42.397739,Industry,283,241,38.11,73.21,262,Hazardous,YES
2026-06-13 12:19:42.397739,Traffic Zone,160,223,27.11,42.74,191,Poor,NO
2026-06-13 12:19:44.402983,312,155,33.26,64.66,233,Hazardous,YES
2026-06-13 12:19:47.411039,School,79,90,27.53,83.44,84,Moderate,NO
2026-06-13 12:19:47.411039,Hospital,60,50,37.46,72.57,55,Moderate,NO
2026-06-13 12:19:47.411039,Industry,345,159,34.66,31.03,252,Hazardous,YES
2026-06-13 12:19:47.411039,Traffic Zone,135,110,27.48,85.93,122,Poor,NO
2026-06-13 12:19:49.409166,75,108,38.14,78.72,91,Moderate,NO
2026-06-13 12:19:52.421452,School,47,71,20.26,65.82,59,Moderate,NO
2026-06-13 12:19:52.421452,Hospital,149,74,41.41,52.92,111,Poor,NO
2026-06-13 12:19:52.421452,Industry,265,233,32.48,48.47,249,Hazardous,YES
2026-06-13 12:19:52.421452,Traffic Zone,247,187,31.56,30.11,217,Hazardous,YES
2026-06-13 12:19:54.419391,272,221,42.78,60.89,246,Hazardous,YES
2026-06-13 12:19:57.429478,School,117,115,32.38,70.46,116,Poor,NO
2026-06-13 12:19:57.429478,Hospital,83,97,31.7,64.46,90,Moderate,NO
2026-06-13 12:19:57.429478,Industry,311,257,30.21,78.32,284,Hazardous,YES
2026-06-13 12:19:57.429478,Traffic Zone,222,154,42.94,31.55,188,Poor,NO
2026-06-13 12:19:59.433660,338,157,33.28,36.35,247,Hazardous,YES
2026-06-13 12:20:02.436660,School,48,38,23.72,40.08,43,Good,NO
2026-06-13 12:20:02.436660,Hospital,146,107,43.84,72.56,126,Poor,NO
2026-06-13 12:20:02.436660,Industry,199,197,23.07,85.06,198,Poor,NO
2026-06-13 12:20:02.436660,Traffic Zone,262,186,24.76,30.03,224,Hazardous,YES
2026-06-13 12:20:04.450102,75,116,43.0,83.58,95,Moderate,NO
2026-06-13 12:20:07.450285,School,137,87,21.39,65.19,112,Poor,NO
2026-06-13 12:20:07.450285,Hospital,158,87,23.55,40.9,122,Poor,NO
2026-06-13 12:20:07.450285,Industry,337,236,24.87,66.92,286,Hazardous,YES
2026-06-13 12:20:07.450285,Traffic Zone,217,246,33.64,63.5,231,Hazardous,YES
2026-06-13 12:20:09.466338,143,59,22.81,50.32,101,Poor,NO
2026-06-13 12:20:12.467445,School,62,109,26.23,34.66,85,Moderate,NO
2026-06-13 12:20:12.467445,Hospital,139,135,31.81,42.03,137,Poor,NO
2026-06-13 12:20:12.467445,Industry,330,294,28.04,78.12,312,Hazardous,YES
2026-06-13 12:20:12.467445,Traffic Zone,177,195,37.03,43.9,186,Poor,NO
2026-06-13 12:20:14.483724,338,207,23.15,42.02,272,Hazardous,YES
2026-06-13 12:20:17.483868,School,103,97,30.67,77.33,100,Moderate,NO
2026-06-13 12:20:17.483868,Hospital,170,73,25.42,42.62,121,Poor,NO
2026-06-13 12:20:17.483868,Industry,206,278,40.45,32.6,242,Hazardous,YES
2026-06-13 12:20:17.483868,Traffic Zone,200,212,32.63,44.28,206,Hazardous,YES
2026-06-13 12:20:19.498920,246,271,42.83,72.39,258,Hazardous,YES
2026-06-13 12:20:22.496007,School,147,60,30.03,34.43,103,Poor,NO
2026-06-13 12:20:22.496007,Hospital,156,117,41.43,37.0,136,Poor,NO
2026-06-13 12:20:22.496007,Industry,342,208,28.43,50.75,275,Hazardous,YES
2026-06-13 12:20:22.496007,Traffic Zone,212,161,44.33,43.7,186,Poor,NO
2026-06-13 12:20:24.516087,212,187,39.53,38.67,199,Poor,NO
2026-06-13 12:20:27.516177,School,95,68,32.33,87.48,81,Moderate,NO
2026-06-13 12:20:27.516177,Hospital,81,87,42.46,72.21,84,Moderate,NO
2026-06-13 12:20:27.516177,Industry,224,280,30.04,36.49,252,Hazardous,YES
2026-06-13 12:20:27.516177,Traffic Zone,180,177,38.91,83.98,178,Poor,NO
2026-06-13 12:20:29.536474,259,130,26.99,64.78,194,Poor,NO
2026-06-13 12:20:32.536582,School,66,86,34.88,33.31,76,Moderate,NO
2026-06-13 12:20:32.536582,Hospital,167,105,42.48,65.8,136,Poor,NO
2026-06-13 12:20:32.536582,Industry,191,172,26.03,47.58,181,Poor,NO
2026-06-13 12:20:32.536582,Traffic Zone,255,107,41.94,69.67,181,Poor,NO
2026-06-13 12:20:34.556587,323,162,38.57,87.46,242,Hazardous,YES
2026-06-13 12:20:37.546765,School,135,106,24.85,75.28,120,Poor,NO
2026-06-13 12:20:37.546765,Hospital,62,93,32.09,83.88,77,Moderate,NO
2026-06-13 12:20:37.546765,Industry,315,272,34.67,55.03,293,Hazardous,YES
2026-06-13 12:20:37.546765,Traffic Zone,121,183,26.22,39.3,152,Poor,NO
2026-06-13 12:20:39.577855,83,256,26.12,41.43,169,Poor,NO
2026-06-13 12:20:42.560912,School,83,78,22.71,66.78,80,Moderate,NO
2026-06-13 12:20:42.560912,Hospital,158,61,24.56,40.64,109,Poor,NO
2026-06-13 12:20:42.560912,Industry,273,197,24.97,85.6,235,Hazardous,YES
2026-06-13 12:20:42.560912,Traffic Zone,162,243,36.13,35.76,202,Hazardous,YES
2026-06-13 12:20:44.595005,334,208,38.14,83.53,271,Hazardous,YES
2026-06-13 12:20:47.583182,School,79,56,36.81,31.96,67,Moderate,NO
2026-06-13 12:20:47.583182,Hospital,177,136,33.99,85.18,156,Poor,NO
2026-06-13 12:20:47.583182,Industry,226,211,32.51,54.29,218,Hazardous,YES
2026-06-13 12:20:47.583182,Traffic Zone,183,122,37.78,49.78,152,Poor,NO
2026-06-13 12:20:49.607115,305,297,33.41,88.82,301,Hazardous,YES
2026-06-13 12:20:52.599115,School,132,85,30.64,77.08,108,Poor,NO
2026-06-13 12:20:52.599115,Hospital,124,88,33.53,72.18,106,Poor,NO
2026-06-13 12:20:52.599115,Industry,280,253,31.95,61.41,266,Hazardous,YES
2026-06-13 12:20:52.599115,Traffic Zone,156,197,28.73,72.67,176,Poor,NO
2026-06-13 12:20:54.613284,183,262,43.82,88.02,222,Hazardous,YES
2026-06-13 12:20:57.607387,School,78,92,41.47,80.52,85,Moderate,NO
2026-06-13 12:20:57.607387,Hospital,142,110,27.36,88.34,126,Poor,NO
2026-06-13 12:20:57.607387,Industry,282,167,25.3,58.02,224,Hazardous,YES
2026-06-13 12:20:57.607387,Traffic Zone,223,153,33.28,59.84,188,Poor,NO
2026-06-13 12:20:59.621556,317,256,36.06,72.99,286,Hazardous,YES
2026-06-13 12:21:02.626550,School,81,110,36.48,45.74,95,Moderate,NO
2026-06-13 12:21:02.626550,Hospital,148,139,41.59,56.62,143,Poor,NO
2026-06-13 12:21:02.626550,Industry,280,176,30.26,75.4,228,Hazardous,YES
2026-06-13 12:21:02.626550,Traffic Zone,185,191,40.3,57.36,188,Poor,NO
2026-06-13 12:21:04.636668,252,193,32.87,53.59,222,Hazardous,YES
2026-06-13 12:21:07.642725,School,72,113,24.68,44.26,92,Moderate,NO
2026-06-13 12:21:07.642725,Hospital,144,66,43.44,84.93,105,Poor,NO
2026-06-13 12:21:07.642725,Industry,274,259,21.26,51.99,266,Hazardous,YES
2026-06-13 12:21:07.642725,Traffic Zone,225,112,30.85,57.33,168,Poor,NO
2026-06-13 12:21:09.644837,101,273,34.48,45.49,187,Poor,NO
2026-06-13 12:21:12.658885,School,71,82,42.08,56.88,76,Moderate,NO
2026-06-13 12:21:12.658885,Hospital,114,79,27.06,74.56,96,Moderate,NO
2026-06-13 12:21:12.658885,Industry,349,318,30.3,36.14,333,Hazardous,YES
2026-06-13 12:21:12.658885,Traffic Zone,206,172,23.96,64.44,189,Poor,NO
2026-06-13 12:21:14.659087,319,285,26.28,83.37,302,Hazardous,YES
2026-06-13 12:21:17.673144,School,139,44,43.71,74.4,91,Moderate,NO
2026-06-13 12:21:17.673144,Hospital,80,54,22.59,53.46,67,Moderate,NO
2026-06-13 12:21:17.673144,Industry,210,165,33.9,44.97,187,Poor,NO
2026-06-13 12:21:17.673144,Traffic Zone,192,136,36.72,35.44,164,Poor,NO
2026-06-13 12:21:19.679221,86,68,26.69,70.27,77,Moderate,NO
2026-06-13 12:21:22.677223,School,132,86,43.54,58.97,109,Poor,NO
2026-06-13 12:21:22.677223,Hospital,117,72,36.15,51.67,94,Moderate,NO
2026-06-13 12:21:22.677223,Industry,210,227,25.25,84.93,218,Hazardous,YES
2026-06-13 12:21:22.677223,Traffic Zone,133,139,42.14,68.89,136,Poor,NO
2026-06-13 12:21:24.697297,242,141,34.12,57.82,191,Poor,NO
2026-06-13 12:21:27.693240,School,123,67,42.81,69.58,95,Moderate,NO
2026-06-13 12:21:27.693240,Hospital,146,104,20.35,83.53,125,Poor,NO
2026-06-13 12:21:27.693240,Industry,202,296,23.11,86.31,249,Hazardous,YES
2026-06-13 12:21:27.693240,Traffic Zone,236,140,37.83,39.69,188,Poor,NO
2026-06-13 12:21:29.709239,255,221,24.95,65.02,238,Hazardous,YES
2026-06-13 12:21:32.711245,School,104,41,21.7,85.83,72,Moderate,NO
2026-06-13 12:21:32.711245,Hospital,135,77,23.73,86.32,106,Poor,NO
2026-06-13 12:21:32.711245,Industry,336,190,31.15,43.27,263,Hazardous,YES
2026-06-13 12:21:32.711245,Traffic Zone,138,185,41.25,54.88,161,Poor,NO
2026-06-13 12:21:34.733243,189,29,30.98,69.58,109,Poor,NO
2026-06-13 12:21:37.729498,School,75,61,44.61,31.28,68,Moderate,NO
2026-06-13 12:21:37.729498,Hospital,79,51,36.9,85.66,65,Moderate,NO
2026-06-13 12:21:37.729498,Industry,207,311,39.71,55.52,259,Hazardous,YES
2026-06-13 12:21:37.729498,Traffic Zone,270,135,30.33,89.92,202,Hazardous,YES
2026-06-13 12:21:39.748762,108,235,25.87,76.94,171,Poor,NO
2026-06-13 12:21:42.735960,School,64,63,25.51,49.65,63,Moderate,NO
2026-06-13 12:21:42.735960,Hospital,97,78,22.87,38.74,87,Moderate,NO
2026-06-13 12:21:42.735960,Industry,324,218,39.4,61.6,271,Hazardous,YES
2026-06-13 12:21:42.735960,Traffic Zone,219,186,35.69,77.65,202,Hazardous,YES
2026-06-13 12:21:44.756227,197,157,42.06,51.0,177,Poor,NO
2026-06-13 12:21:47.759220,School,70,32,38.2,35.49,51,Moderate,NO
2026-06-13 12:21:47.759220,Hospital,66,122,39.16,51.14,94,Moderate,NO
2026-06-13 12:21:47.759220,Industry,306,186,35.73,59.8,246,Hazardous,YES
2026-06-13 12:21:47.759220,Traffic Zone,174,232,30.34,80.35,203,Hazardous,YES
2026-06-13 12:21:49.763222,285,48,22.27,65.62,166,Poor,NO
2026-06-13 12:21:52.788558,School,133,102,38.9,30.96,117,Poor,NO
2026-06-13 12:21:52.788558,Hospital,174,123,43.46,54.35,148,Poor,NO
2026-06-13 12:21:52.788558,Industry,304,152,36.15,74.08,228,Hazardous,YES
2026-06-13 12:21:52.788558,Traffic Zone,136,195,35.59,85.88,165,Poor,NO
2026-06-13 12:21:54.783641,267,138,31.24,74.18,202,Hazardous,YES
2026-06-13 12:21:57.820888,School,60,77,36.93,71.59,68,Moderate,NO
2026-06-13 12:21:57.820888,Hospital,75,111,41.95,38.68,93,Moderate,NO
2026-06-13 12:21:57.820888,Industry,314,283,36.77,79.78,298,Hazardous,YES
2026-06-13 12:21:57.820888,Traffic Zone,224,166,42.84,88.18,195,Poor,NO
2026-06-13 12:21:59.794948,170,198,25.74,89.42,184,Poor,NO
2026-06-13 12:22:02.828978,School,111,93,38.85,62.65,102,Poor,NO
2026-06-13 12:22:02.828978,Hospital,172,115,30.04,72.35,143,Poor,NO
2026-06-13 12:22:02.828978,Industry,238,161,38.99,57.56,199,Poor,NO
2026-06-13 12:22:02.828978,Traffic Zone,180,192,39.19,63.26,186,Poor,NO
2026-06-13 12:22:04.799408,178,83,29.27,50.47,130,Poor,NO
2026-06-13 12:22:07.838132,School,46,30,34.0,50.33,38,Good,NO
2026-06-13 12:22:07.838132,Hospital,104,94,23.36,42.27,99,Moderate,NO
2026-06-13 12:22:07.838132,Industry,322,180,20.16,48.52,251,Hazardous,YES
2026-06-13 12:22:07.838132,Traffic Zone,126,169,42.06,38.78,147,Poor,NO
2026-06-13 12:22:09.804282,279,122,30.56,81.0,200,Poor,NO
2026-06-13 12:22:12.845042,School,81,38,21.43,88.52,59,Moderate,NO
2026-06-13 12:22:12.845042,Hospital,114,78,23.68,67.14,96,Moderate,NO
2026-06-13 12:22:12.845042,Industry,186,187,40.41,62.92,186,Poor,NO
2026-06-13 12:22:12.845042,Traffic Zone,133,144,42.37,56.34,138,Poor,NO
2026-06-13 12:22:14.825174,110,47,37.53,44.39,78,Moderate,NO
2026-06-13 12:22:17.856037,School,130,58,36.64,87.64,94,Moderate,NO
2026-06-13 12:22:17.856037,Hospital,151,122,35.08,66.31,136,Poor,NO
2026-06-13 12:22:17.856037,Industry,345,214,41.25,75.05,279,Hazardous,YES
2026-06-13 12:22:17.856037,Traffic Zone,138,120,21.01,81.36,129,Poor,NO
2026-06-13 12:22:19.847210,57,35,28.47,72.65,46,Good,NO
2026-06-13 12:22:22.864860,School,148,74,42.18,80.43,111,Poor,NO
2026-06-13 12:22:22.864860,Hospital,129,113,31.32,66.19,121,Poor,NO
2026-06-13 12:22:22.864860,Industry,189,151,43.08,80.07,170,Poor,NO
2026-06-13 12:22:22.864860,Traffic Zone,139,114,37.78,31.81,126,Poor,NO
2026-06-13 12:22:24.859357,76,80,37.19,49.72,78,Moderate,NO
2026-06-13 12:22:27.872819,School,82,59,28.8,35.23,70,Moderate,NO
2026-06-13 12:22:27.872819,Hospital,155,65,35.52,40.46,110,Poor,NO
2026-06-13 12:22:27.872819,Industry,211,257,25.61,89.13,234,Hazardous,YES
2026-06-13 12:22:27.872819,Traffic Zone,169,161,20.09,84.44,165,Poor,NO
2026-06-13 12:22:29.864427,122,203,20.43,68.86,162,Poor,NO
2026-06-13 12:22:32.887042,School,148,103,43.49,33.29,125,Poor,NO
2026-06-13 12:22:32.887042,Hospital,143,56,36.31,34.24,99,Moderate,NO
2026-06-13 12:22:32.887042,Industry,305,162,28.29,39.53,233,Hazardous,YES
2026-06-13 12:22:32.887042,Traffic Zone,149,206,30.92,37.78,177,Poor,NO
2026-06-13 12:22:34.883519,334,231,36.83,31.64,282,Hazardous,YES
2026-06-13 12:22:37.894752,School,72,51,33.62,56.57,61,Moderate,NO
2026-06-13 12:22:37.894752,Hospital,60,81,40.11,66.94,70,Moderate,NO
2026-06-13 12:22:37.894752,Industry,291,154,31.02,65.21,222,Hazardous,YES
2026-06-13 12:22:37.894752,Traffic Zone,222,194,44.4,68.79,208,Hazardous,YES
2026-06-13 12:22:39.892055,85,82,44.34,48.08,83,Moderate,NO
2026-06-13 12:22:42.919737,School,76,106,21.5,63.0,91,Moderate,NO
2026-06-13 12:22:42.919737,Hospital,130,111,22.67,49.68,120,Poor,NO
2026-06-13 12:22:42.919737,Industry,210,293,33.39,45.92,251,Hazardous,YES
2026-06-13 12:22:42.919737,Traffic Zone,151,134,38.65,75.97,142,Poor,NO
2026-06-13 12:22:44.910995,344,85,35.71,84.19,214,Hazardous,YES
2026-06-13 12:22:47.929275,School,45,110,29.28,35.76,77,Moderate,NO
2026-06-13 12:22:47.929275,Hospital,74,115,34.24,52.55,94,Moderate,NO
2026-06-13 12:22:47.929275,Industry,240,178,23.76,83.07,209,Hazardous,YES
2026-06-13 12:22:47.929275,Traffic Zone,189,122,29.0,49.72,155,Poor,NO
2026-06-13 12:22:49.929587,335,109,37.77,40.06,222,Hazardous,YES
2026-06-13 12:22:52.967756,School,41,104,31.68,62.41,72,Moderate,NO
2026-06-13 12:22:52.967756,Hospital,136,70,26.68,39.31,103,Poor,NO
2026-06-13 12:22:52.967756,Industry,337,301,20.58,60.54,319,Hazardous,YES
2026-06-13 12:22:52.967756,Traffic Zone,129,197,26.36,39.53,163,Poor,NO
2026-06-13 12:22:54.948699,261,159,27.9,84.16,210,Hazardous,YES
2026-06-13 12:22:57.981757,School,71,74,40.14,68.05,72,Moderate,NO
2026-06-13 12:22:57.981757,Hospital,75,81,38.69,31.99,78,Moderate,NO
2026-06-13 12:22:57.981757,Industry,295,255,23.67,33.31,275,Hazardous,YES
2026-06-13 12:22:57.981757,Traffic Zone,194,106,43.75,40.12,150,Poor,NO
2026-06-13 12:22:59.961926,348,148,39.05,55.71,248,Hazardous,YES
2026-06-13 12:23:03.002742,School,94,107,25.47,59.94,100,Moderate,NO
2026-06-13 12:23:03.002742,Hospital,178,117,32.65,44.07,147,Poor,NO
2026-06-13 12:23:03.002742,Industry,322,312,24.0,42.39,317,Hazardous,YES
2026-06-13 12:23:03.002742,Traffic Zone,256,219,35.94,47.77,237,Hazardous,YES
2026-06-13 12:23:04.979062,282,199,38.02,49.98,240,Hazardous,YES
2026-06-13 12:23:08.019649,School,132,108,30.83,33.05,120,Poor,NO
2026-06-13 12:23:08.019649,Hospital,81,135,42.08,49.73,108,Poor,NO
2026-06-13 12:23:08.019649,Industry,254,208,41.74,66.16,231,Hazardous,YES
2026-06-13 12:23:08.019649,Traffic Zone,185,148,32.99,74.92,166,Poor,NO
2026-06-13 12:23:09.992825,50,250,21.45,74.56,150,Poor,NO
2026-06-13 12:23:13.040235,School,140,67,29.87,58.83,103,Poor,NO
2026-06-13 12:23:13.040235,Hospital,68,66,37.87,78.21,67,Moderate,NO
2026-06-13 12:23:13.040235,Industry,233,191,24.39,60.35,212,Hazardous,YES
2026-06-13 12:23:13.040235,Traffic Zone,180,164,20.76,76.95,172,Poor,NO
2026-06-13 12:23:15.008458,174,286,41.93,41.49,230,Hazardous,YES
2026-06-13 12:23:18.050776,School,142,73,22.32,56.38,107,Poor,NO
2026-06-13 12:23:18.050776,Hospital,170,96,29.71,89.12,133,Poor,NO
2026-06-13 12:23:18.050776,Industry,235,155,40.46,37.29,195,Poor,NO
2026-06-13 12:23:18.050776,Traffic Zone,222,113,32.71,43.41,167,Poor,NO
2026-06-13 12:23:20.017136,137,296,32.32,44.76,216,Hazardous,YES
2026-06-13 12:23:23.065699,School,96,75,41.22,74.68,85,Moderate,NO
2026-06-13 12:23:23.065699,Hospital,165,112,36.46,76.17,138,Poor,NO
2026-06-13 12:23:23.065699,Industry,335,238,34.45,64.15,286,Hazardous,YES
2026-06-13 12:23:23.065699,Traffic Zone,214,108,37.97,65.53,161,Poor,NO
2026-06-13 12:23:25.029633,52,132,31.09,38.08,92,Moderate,NO
2026-06-13 12:23:28.082531,School,109,76,22.62,45.98,92,Moderate,NO
2026-06-13 12:23:28.082531,Hospital,157,51,26.82,83.99,104,Poor,NO
2026-06-13 12:23:28.082531,Industry,278,250,42.71,80.35,264,Hazardous,YES
2026-06-13 12:23:28.082531,Traffic Zone,204,112,26.76,61.17,158,Poor,NO
2026-06-13 12:23:30.048779,273,197,37.0,87.34,235,Hazardous,YES
2026-06-13 12:23:33.095251,School,107,54,41.66,30.94,80,Moderate,NO
2026-06-13 12:23:33.095251,Hospital,136,95,40.59,41.54,115,Poor,NO
2026-06-13 12:23:33.095251,Industry,332,212,32.47,49.64,272,Hazardous,YES
2026-06-13 12:23:33.095251,Traffic Zone,157,244,26.98,44.3,200,Poor,NO
2026-06-13 12:23:35.061717,190,150,34.18,67.63,170,Poor,NO
2026-06-13 12:23:38.106185,School,80,112,37.28,42.75,96,Moderate,NO
2026-06-13 12:23:38.106185,Hospital,179,81,44.87,89.53,130,Poor,NO
2026-06-13 12:23:38.106185,Industry,347,159,41.26,82.98,253,Hazardous,YES
2026-06-13 12:23:38.106185,Traffic Zone,124,101,40.36,68.59,112,Poor,NO
2026-06-13 12:23:40.072368,187,246,42.36,46.69,216,Hazardous,YES
2026-06-13 12:23:43.116628,School,104,113,37.92,53.64,108,Poor,NO
2026-06-13 12:23:43.116628,Hospital,69,57,34.84,63.26,63,Moderate,NO
2026-06-13 12:23:43.116628,Industry,319,173,23.13,54.57,246,Hazardous,YES
2026-06-13 12:23:43.116628,Traffic Zone,194,250,43.65,77.99,222,Hazardous,YES
2026-06-13 12:23:45.079644,267,156,28.6,73.81,211,Hazardous,YES
2026-06-13 12:23:48.144623,School,65,61,36.57,41.62,63,Moderate,NO
2026-06-13 12:23:48.144623,Hospital,168,110,32.2,49.75,139,Poor,NO
2026-06-13 12:23:48.144623,Industry,307,265,30.56,78.97,286,Hazardous,YES
2026-06-13 12:23:48.144623,Traffic Zone,206,148,43.31,80.82,177,Poor,NO
2026-06-13 12:23:50.102617,340,132,22.52,73.72,236,Hazardous,YES
2026-06-13 12:23:53.161785,School,115,58,42.15,40.26,86,Moderate,NO
2026-06-13 12:23:53.161785,Hospital,170,51,24.52,37.99,110,Poor,NO
2026-06-13 12:23:53.161785,Industry,265,163,44.86,81.08,214,Hazardous,YES
2026-06-13 12:23:53.161785,Traffic Zone,150,250,27.16,31.97,200,Poor,NO
2026-06-13 12:23:55.124789,273,143,35.8,76.02,208,Hazardous,YES
2026-06-13 12:23:58.184017,School,149,91,26.3,37.92,120,Poor,NO
2026-06-13 12:23:58.184017,Hospital,85,112,20.42,69.47,98,Moderate,NO
2026-06-13 12:23:58.184017,Industry,278,304,44.24,35.84,291,Hazardous,YES
2026-06-13 12:23:58.184017,Traffic Zone,130,166,36.81,83.44,148,Poor,NO
2026-06-13 12:24:00.139067,140,293,22.41,72.77,216,Hazardous,YES
2026-06-13 12:24:03.198587,School,70,85,33.17,70.8,77,Moderate,NO
2026-06-13 12:24:03.198587,Hospital,139,99,32.79,55.32,119,Poor,NO
2026-06-13 12:24:03.198587,Industry,204,246,36.89,45.23,225,Hazardous,YES
2026-06-13 12:24:03.198587,Traffic Zone,253,184,39.01,66.11,218,Hazardous,YES
2026-06-13 12:24:05.159879,174,222,21.03,68.17,198,Poor,NO
2026-06-13 12:24:08.215273,School,86,85,41.73,68.86,85,Moderate,NO
2026-06-13 12:24:08.215273,Hospital,98,73,27.46,69.75,85,Moderate,NO
2026-06-13 12:24:08.215273,Industry,280,156,24.26,57.46,218,Hazardous,YES
2026-06-13 12:24:08.215273,Traffic Zone,180,129,28.98,55.89,154,Poor,NO
2026-06-13 12:24:10.169394,291,48,43.62,68.39,169,Poor,NO
2026-06-13 12:24:13.227760,School,130,95,44.35,34.96,112,Poor,NO
2026-06-13 12:24:13.227760,Hospital,88,97,31.61,50.47,92,Moderate,NO
2026-06-13 12:24:13.227760,Industry,262,256,26.41,84.78,259,Hazardous,YES
2026-06-13 12:24:13.227760,Traffic Zone,177,106,22.31,63.08,141,Poor,NO
2026-06-13 12:24:15.186148,81,200,20.28,73.93,140,Poor,NO
2026-06-13 12:24:18.248007,School,68,77,35.95,45.11,72,Moderate,NO
2026-06-13 12:24:18.248007,Hospital,173,83,24.04,59.64,128,Poor,NO
2026-06-13 12:24:18.248007,Industry,198,165,30.04,86.48,181,Poor,NO
2026-06-13 12:24:18.248007,Traffic Zone,262,235,34.91,49.96,248,Hazardous,YES
2026-06-13 12:24:20.201221,231,136,25.59,53.18,183,Poor,NO
2026-06-13 12:24:23.260844,School,144,105,27.75,77.22,124,Poor,NO
2026-06-13 12:24:23.260844,Hospital,94,114,28.71,81.31,104,Poor,NO
2026-06-13 12:24:23.260844,Industry,192,208,27.93,30.75,200,Poor,NO
2026-06-13 12:24:23.260844,Traffic Zone,220,184,31.79,72.4,202,Hazardous,YES
2026-06-13 12:24:25.221196,179,233,39.37,56.41,206,Hazardous,YES
2026-06-13 12:24:28.277765,School,86,65,37.44,80.33,75,Moderate,NO
2026-06-13 12:24:28.277765,Hospital,111,66,36.92,82.12,88,Moderate,NO
2026-06-13 12:24:28.277765,Industry,293,268,31.77,67.67,280,Hazardous,YES
2026-06-13 12:24:28.277765,Traffic Zone,262,231,33.31,34.36,246,Hazardous,YES
2026-06-13 12:24:30.249348,159,250,20.39,80.82,204,Hazardous,YES
2026-06-13 12:24:33.291175,School,78,77,41.54,43.68,77,Moderate,NO
